mz,rt,Exp1R_CRR_10_POS,Exp1R_CRR_6_POS,Exp1R_CRR_7_POS,Exp1R_CRR_8_POS,Exp1R_CRR_9_POS,Exp1R_HCC_10_POS,Exp1R_HCC_6_POS,Exp1R_HCC_7_POS,Exp1R_HCC_8_POS,Exp1R_HCC_9_POS,isotopes,adduct
80.94858787,23.57140933,4668.890712,3927.309123,4905.60056,4820.986561,4575.014323,4655.331082,4675.196734,4474.349332,4946.572727,4410.887752,,
81.51916114,695.5966053,7917.010598,7310.494456,7419.811357,7426.068304,7217.561215,7533.951719,7627.516766,6715.393251,7420.089254,10390.02495,,
82.01381338,18.57874396,729.6960582,909.4393071,880.0846686,750.3942652,870.6109013,657.7848119,752.5046607,680.1201096,715.4172241,794.426192,,[M+H-CO]+ 109.002
82.53439897,694.9736336,796.4705726,751.7977264,804.4254569,819.5765136,727.0948996,801.6875421,783.9523025,688.5010715,737.813014,1155.953142,,[3M+H+Na]2+ 47.0219
82.95422843,22.92233926,1771.23715,1536.813835,1860.108772,1844.754347,1794.34847,1770.283103,1778.491433,1665.394275,1873.420269,1681.510327,,
83.51836742,694.9728964,246.9929008,235.581955,237.2913304,225.5734394,252.6593678,254.3819768,270.8077236,208.7369551,229.3525872,279.4095802,,
84.08038819,28.12089323,547.7554954,955.2559017,314.4706637,496.1559105,326.3530498,473.1371388,389.2750057,416.4882158,346.9309441,565.1750165,,
84.98522893,694.2853956,3115.226929,3169.413741,3043.398086,3110.050361,2887.003316,3148.471386,3157.865055,2902.327864,3041.285697,3098.053319,,
86.09595497,43.60820311,14329.23122,14351.54443,16219.50966,18654.38825,18641.0644,21475.81542,11766.3184,22624.96412,20692.30769,20227.40477,[1][M]+,[M+K]+ 47.1321 [M+Na]+ 63.106 [M+H]+ 85.0881
87.09053342,42.95148641,1080.260913,1135.325635,1162.803995,1432.511698,1363.218678,1632.252858,916.2379611,1495.154437,1457.776326,1468.463978,[1][M+1]+,
88.50476741,698.2042909,260.0468827,212.1104024,202.5262317,223.850758,253.8523414,234.7436557,243.3135952,226.2172178,215.2370884,250.426279,,
89.50524346,698.2288391,3354.163783,3156.334315,3285.313935,3279.864133,3210.895186,3302.786496,3206.328543,3201.58181,3249.580458,3314.72582,,
90.05968816,26.15678855,184.8415569,159.2250812,140.6506001,168.7890264,353.2802351,487.2059918,137.6239205,143.6970356,144.103858,424.5623385,,[M+H-NH3]+ 106.076
90.50899422,695.5966053,7402.381854,6759.31666,6850.352407,6924.812135,6777.901694,7142.469949,7204.246344,6247.730572,7148.786798,7074.644443,,[3M+H+K]2+ 47.0219
90.97887892,21.15672186,2784.190172,2505.238461,2802.500317,2935.104496,2796.815549,2971.301601,2745.230158,2714.906886,2963.714334,2856.579559,,
91.50379547,695.5966053,2881.482756,2568.095031,2664.066266,2682.221525,2518.953625,2865.662456,2749.559764,2394.200865,2718.486382,2747.071074,,
92.5002676,695.5651245,481.8216209,412.6464535,430.1236622,421.1558357,393.8489781,465.0813719,428.7291031,371.9020958,418.9901493,429.1376847,,[M+2H]2+ 182.992 [M+2H]2+ 182.992
93.07308354,71.77115289,138.2956267,82.87306206,75.20863582,146.2004547,110.3864369,139.362904,113.6832375,97.21824662,94.196633,157.3239555,,[M+H-H20]+ 110.092
94.04679614,694.8787221,566.2218535,528.9440316,529.4312383,550.4085293,494.0013116,508.0179182,517.8570279,545.0555396,582.627147,548.8006418,,
94.06700601,23.60848982,301.9000776,371.0805311,357.4171543,354.0554248,335.9742465,261.6651372,299.8992448,338.0587811,293.9630737,303.0104918,,
94.97487766,704.1946026,468.4180254,401.0272705,386.2890977,430.3989191,438.9489201,452.0382827,463.520995,418.1371933,438.3290787,430.4629594,,
96.96178009,705.2037521,6685.333612,6480.735521,6344.243553,6471.816277,6514.529745,6536.020146,6452.355398,6331.045817,6588.631887,6520.379132,,
96.92156829,22.92233926,760.7498627,924.8897364,645.685922,670.1375384,741.1490161,669.1690137,666.0459229,714.5223938,648.4303422,808.9912392,,[M+2H-C6H8O6]2+ 367.858
98.51091218,700.0033263,4819.477028,4452.014348,4604.902255,4800.895962,4510.355745,4821.81294,4863.126601,4631.041188,4711.021291,4674.308924,,
98.96729945,28.86762366,1085.723531,902.1128861,912.5439493,877.8171058,1003.233188,944.7697609,1095.00554,988.1816524,1025.899454,886.3420986,,
99.51156545,695.6278694,14867.51149,12881.70627,13912.59129,13418.77062,13146.32702,14298.17453,14631.43326,12314.16172,13644.73644,13195.47025,,[M+2H-NH3]2+ 214.024
100.0770431,71.31493194,420.0148046,2079.537368,106.8435716,861.1812781,125.507698,496.9172561,125.8950986,231.8234328,360.3533187,354.2568032,,
100.5094684,695.6011703,6389.707102,5407.367034,5601.91201,5761.775185,5419.288441,6241.13924,6318.234636,5296.016377,5670.277491,5681.071323,,[M+Na]+ 77.5174 [M+2H-CH3]2+ 214.024
101.2312557,695.5984549,217.8332808,126.2538183,206.9036487,134.0422128,122.5683238,225.1812571,138.8088715,128.8477859,183.4120625,148.3850875,,
102.0428597,695.5992108,4013.661025,3829.79561,3941.207413,3892.837427,3811.409639,3901.72289,4123.417979,3742.551354,3832.573628,3959.560042,,
102.8590732,696.2514282,110.2823547,112.4330916,141.2137503,133.3806146,113.3129917,158.0670766,103.874848,121.4344697,104.9481855,108.5112754,,
103.0524708,71.71114313,730.0859266,527.8050787,504.2770932,777.1994773,605.1389787,774.3203169,659.1137383,589.3997522,522.5159881,873.4538324,,[M+H-HCOOH]+ 148.049
104.0805125,27.20342603,1873.640575,1808.306224,1616.696777,2631.103631,2332.815462,2858.914046,1906.542755,1554.839367,1642.992541,2980.843531,,
105.0298337,30.39869544,488.4484903,504.2150833,517.5052496,514.300096,500.8697964,483.1129936,504.934947,526.2151939,465.3087831,468.071771,,
106.9653841,19.22291148,275.8742025,311.4161989,233.323413,254.4049744,246.1941349,283.1589908,228.5400277,260.7811955,239.0514104,300.9370287,,
107.034689,71.17215805,359.8872235,303.5478679,304.7163793,428.6751587,342.5407439,392.8565184,384.2630856,327.5609205,279.4174672,455.1190927,,[2M+Na+2K]3+ 110.092 [M+H-COCH2]+ 148.049
107.0844582,190.244261,295.8716955,414.0152033,215.8695828,188.7331477,358.1172499,141.908769,290.4618069,190.2925946,169.2516446,246.6133324,,[M+Na]+ 84.0909
107.9672328,681.4034376,765.6727304,839.867159,705.8368646,947.7814041,727.9947102,908.2873304,737.6903438,987.0453203,775.121069,731.0761189,,
107.9675517,490.7825996,451.3031535,713.082562,547.8876106,521.0457855,470.8293152,585.1274555,549.4036955,413.4232484,395.9197848,578.64494,,
110.0167478,698.2042909,2135.168532,2039.830898,2075.666309,2144.481135,2040.244138,2194.98721,2086.88996,2032.072862,2099.483086,2183.582474,,
110.0094438,19.22945361,1189.987092,1642.86136,1387.600789,1311.908221,1479.56453,1057.372855,1283.812105,1047.551172,1206.38752,1260.065196,,[M+H]+ 109.002
111.027165,694.9459797,7776.044029,7335.60892,7507.256756,7618.229122,7283.332477,7713.864814,7683.510448,7069.68637,7569.407794,7854.881904,,
112.011483,696.250126,3493.092297,3355.636661,3353.136268,3393.741744,3289.684354,3411.395433,3484.743655,3234.490505,3429.870926,3538.747421,,
112.8881467,22.89957876,130.3634514,192.1206704,88.17558019,113.1219059,105.3507719,107.5005645,96.89284061,98.93521922,88.70436994,137.4334068,,[M+3H-C5H8O4]3+ 467.677
112.976537,698.2288391,1481.252624,1432.853684,1401.566574,1441.590932,1404.136438,1468.224272,1447.208491,1389.928797,1450.43353,1477.336383,,
113.9657191,701.9425107,11071.16083,10645.89171,10772.61064,11522.78134,11085.3917,11175.53343,11691.61493,10903.69406,11119.92524,11090.68949,,[M+H-COCH2]+ 154.97
114.0663595,25.44375514,1142.44033,645.1710047,710.8704753,1248.154949,802.3838887,760.1315754,613.7848118,769.6533971,1014.9162,1166.64326,,[M+H]+ 113.059
114.9712544,704.5413628,2498.116369,2317.350648,2324.794855,2362.564766,2333.117047,2346.376308,2320.338289,2282.250812,2383.157341,2397.667353,,
115.967294,698.1788297,3481.941488,3177.473971,3256.717816,3307.585459,3301.45112,3397.658693,3343.58532,3297.602923,3281.0117,3364.971179,,
116.0661952,25.53598183,2850.599956,2821.289714,1699.240502,2484.666835,2530.285803,1688.543291,1875.656919,1353.23848,2089.404599,3122.887131,[2][M]+,[M+H]+ 115.057
116.9732319,699.95605,288.2093593,272.9459006,253.5570399,297.2398136,250.4047564,263.993176,290.7942528,288.125371,251.601477,260.2627234,,
117.0772704,25.13320621,305.6937053,196.3084243,146.5524802,318.528172,188.0876998,132.2650435,154.2928959,110.2585991,142.1455393,347.2419629,[2][M+1]+,
117.9454558,701.9125345,2064.881162,2018.566775,2033.914631,2094.263932,2044.890486,2048.060434,2090.068599,2013.251859,2011.131356,2096.568085,,[M+2Na]2+ 189.92
118.0864175,26.74952086,3732.179732,4905.375232,5202.973465,4252.865949,6667.309035,3664.820622,4426.305192,4171.398235,5292.668784,5308.290225,,
119.0843747,314.0846532,1146.487986,608.7201108,1068.813527,846.3641435,1128.402986,373.4008498,497.0020023,913.6904472,813.2058369,743.1430266,,
119.0611828,32.77399443,1061.99045,845.5312423,713.4384849,1025.850564,981.8284491,863.9803356,1071.767968,679.33137,857.4957068,1526.0728,,[M+K]+ 80.0917 [M+Na]+ 96.0657
119.9597876,698.1655622,164.4819039,162.6394329,133.1463916,148.4447777,172.4928764,175.3194943,148.6978966,168.9726795,160.0517342,152.9753534,,[M+2K]2+ 161.992 [M+2K]2+ 161.992
120.081158,71.75938896,27200.55621,17076.00017,17681.09542,29761.7579,20159.27697,28789.79525,22617.32279,19988.15956,18389.51224,32840.07226,[3][M]+,
119.9989471,21.80980047,182.1911831,149.7611854,149.6329902,198.2692769,219.7740392,210.521429,152.4374757,169.3614008,165.2245882,221.2919506,,
121.0844091,71.71114313,2355.144261,1925.27291,1968.176922,2555.475628,2137.01636,2880.149422,2486.162088,1853.411901,1605.661658,3398.351519,[3][M+1]+,
121.8486283,71.22780881,205.9496081,147.8321161,214.6578982,208.6136154,145.8993621,311.6648787,249.616257,195.4591954,211.2130218,255.1416997,,
122.0178082,23.52249203,450.140814,408.2339183,524.6087136,506.4590867,508.3475469,425.4121604,446.3976118,517.0358158,533.169841,466.8128587,,[M+K]+ 83.0508
122.54312,696.2752765,136.9904503,121.057346,133.2281188,130.535123,116.9787647,146.7395252,117.2371403,146.2783621,139.6624153,131.5922511,,
123.0444899,35.03434859,1889.999568,1251.293082,1660.971403,1770.070657,1229.281599,1407.346637,1744.114622,890.1398907,1067.086794,2682.662865,,[3M+2Na+K-H]2+ 54.0519 [M+Na+HCOOH]+ 54.0519 [M+H]+ 122.041
124.9570416,705.1860489,1162.969553,1057.192574,1043.186178,1133.824674,1059.994295,1121.445106,1089.949487,1061.885899,1111.68029,1105.027772,,[M+K]+ 85.9929 [M+K]+ 85.9929
125.9912863,695.5966053,8020.152645,8012.594725,7660.826343,7940.7516,7596.618734,8085.433535,8237.430595,7628.342765,7710.344406,8069.558621,,
126.9779629,699.9442384,892.9550692,965.8354596,920.6505983,979.9202139,982.8591773,974.3747372,926.7503468,868.2266057,959.5883231,1024.073945,,
128.0762109,184.220639,334.6582529,338.1692338,376.5987062,376.8993035,410.616887,357.0260493,345.823771,359.1961952,395.2896841,384.6645205,,[M+2H]2+ 254.134
127.9827817,698.1788297,498.0921963,325.0903671,346.7316367,394.1223034,338.2459136,390.1552203,442.3010026,370.1665739,365.6993277,420.9042952,,
128.9519053,703.8833929,5888.942348,5791.339629,5640.517229,6386.727937,6173.746744,6137.54486,6148.138484,5880.08369,6080.941434,5976.768307,,
129.0673197,26.50591795,325.2202245,537.3938756,282.46934,690.16525,249.1712905,288.8034587,250.6142788,229.5282743,379.0241677,1359.838653,,[M+Na]+ 106.076
130.0583064,28.01655951,2331.772989,2472.586832,1688.415966,1970.973015,1762.901045,2288.653083,1527.019069,1451.227523,1539.382136,2129.770897,,[M+H+HCOOH]+ 83.0508
129.9898652,701.9290593,639.8606225,574.1008712,591.3729286,665.5501176,594.8815686,597.0466467,655.9774923,603.0555562,605.1912967,597.9688691,,[3M+2H]2+ 85.9929 [3M+2H]2+ 85.9929
130.966468,701.9290593,1477.649869,1315.9733,1321.56271,1476.695402,1462.673697,1404.476142,1469.740681,1451.817074,1464.313666,1410.769208,,[M+2Na-H]+ 85.9929 [M+2Na-H]+ 85.9929
131.0447611,71.75938896,872.8685479,671.4189585,594.4886219,914.4553157,720.3355988,892.549941,824.545819,673.0956232,646.474417,1075.07494,,[M+H-H20]+ 148.049
131.9544744,699.3509061,888.109333,900.4911813,869.6143421,880.4694624,876.5745003,886.5588022,891.63053,865.7202,867.2349545,904.7346089,,
132.0991875,43.5863513,4535.220474,4596.917988,5217.258952,6028.980367,5831.851873,6908.684008,3877.78182,6652.348929,6249.719674,6449.951126,,[M+K+HCOOH]+ 47.1321 [M+Na+HCOOH]+ 63.106 [M+H+HCOOH]+ 85.0881
132.8987295,697.5506693,95.43279119,77.14413725,84.61523569,82.97154936,64.51753302,80.36922657,78.30852668,67.51333007,63.69912392,65.07376555,,
133.0494905,32.35391715,2004.586706,2243.836499,1392.339877,2689.894011,1925.491207,2478.204307,1985.897463,1648.328588,1519.112717,3093.339547,,[M+H-C3H2O3]+ 218.032
133.9334977,696.2464539,817.0090367,877.4333011,860.4581576,857.0984932,805.7978164,865.122947,888.485716,785.4439499,841.9488327,818.4236819,,[M+3H]3+ 398.77
134.0962796,152.0677199,2838.340614,2966.567269,2750.267765,2710.770444,2834.168022,2219.319464,3036.632078,2532.049795,2565.452089,2761.846726,,[M+H-COCH2]+ 175.109
134.1008247,24.88648567,511.8430262,603.586913,555.8536708,604.9720649,690.0214291,580.2338854,574.6040149,539.8162285,530.6488353,678.9276601,,
135.0044113,27.11029531,274.6411945,212.6135258,221.1460128,249.3464432,229.4025395,238.3898771,298.3405073,245.9156579,297.184558,251.1827227,,
135.0804546,191.1174543,555.2238367,844.564485,406.797208,311.2521985,794.7146354,174.1084021,652.1885808,368.8470694,279.7056638,437.4033331,,
135.0807233,314.3865229,469.349475,287.3936824,452.2548709,388.873626,462.9636009,168.6247741,220.996386,359.3472227,341.0534373,304.3539854,,[M+2H-C6H10O4]2+ 414.204
135.9405782,697.5454091,680.8677002,645.767191,656.9191906,605.6159502,630.5565387,563.6378836,622.4626815,600.2758164,628.7096956,586.0404824,,
136.0747446,35.15029634,5250.106446,3620.768566,2773.509738,5287.828557,3686.66559,4036.627642,4784.340586,2611.642966,3150.019511,7692.045549,,[M+K+NH3]+ 80.0917 [M+Na+NH3]+ 96.0657
136.1004761,123.7123882,489.2204557,530.2158459,500.8592569,515.795291,531.845979,535.0507,511.9064664,496.8830144,525.2099837,519.0729909,,
137.0585407,31.38134407,1131.623905,636.1270008,680.507826,1256.127874,1291.76395,1074.890409,796.7167231,919.4376582,961.6930517,1207.602562,,
137.0407206,64.0623486,304.6723719,330.3629279,418.5324173,375.4091443,357.2257007,365.672299,361.5266625,355.7905224,308.2464441,356.948226,,
137.1089571,123.7092453,428.0342491,448.0257799,443.8270414,449.8551534,455.7634881,476.2074873,438.6541635,431.5575984,432.3323758,436.7697539,,
137.975339,700.349267,405.9015778,428.3575876,393.1110668,391.2156131,397.7076265,477.876544,384.3548436,385.9624888,355.1628352,421.3779807,,
138.0373825,22.92058375,476.4315338,439.5742232,390.629767,464.2406849,535.3539033,502.5684315,413.379103,407.7459568,498.0013535,432.5687688,,[M+Na]+ 115.057
138.9284755,24.29082243,468.3272845,429.972553,478.1929405,499.607072,495.4376851,449.5181414,437.967523,459.8001632,520.6797147,507.4264483,,
138.9778832,696.9009386,455.4917719,465.3821336,419.5791072,459.5951469,480.9357994,467.989721,449.4818145,441.2009463,447.7339824,485.4877368,,
139.9931476,694.9736336,2922.188663,2533.433537,2656.495115,2848.763588,2627.311483,2817.529392,2753.431364,2612.482408,2890.110592,2784.198558,,
140.0701115,23.58391217,347.5270512,454.295793,399.3770267,379.3746816,523.7976411,265.8071358,320.1320099,246.4664877,428.6700079,476.9891914,,
141.0322726,692.9881319,2809.950697,2670.972841,2757.041735,2842.678912,2638.419186,2817.778337,2966.641194,2587.041814,2735.220902,2803.232545,,[M+H+NH3]+ 122.997 [M+H+NH3]+ 122.997
140.9215076,24.29082243,250.3171841,292.9913147,1577.892566,437.2764506,344.243472,253.4227379,269.3101813,390.3685714,397.357691,378.836426,,[M+K]+ 101.964 [M+Na]+ 117.927
141.961799,702.5822034,6892.064235,6393.310551,6503.396875,6759.719843,6472.022516,6794.548956,6767.650649,6488.612077,6635.106595,6650.493293,,[M+H-CH2]+ 154.97 [M+H-C2H4]+ 168.977
142.2093071,279.0335016,72.80981869,66.65663953,71.72050254,78.85936834,76.17409835,83.34363987,61.83047178,90.65363518,82.35577072,83.91347542,,[M+Na]+ 119.219 [M+H]+ 141.199
142.936293,27.97786757,375.3613331,307.7680172,266.4288037,423.799219,316.2063199,336.2980864,258.8599016,379.367865,305.6721649,399.8657508,,[M+H-C6H10O4]+ 287.994
142.9766362,699.288628,2136.550914,2071.62206,1959.529643,2137.960443,2117.808496,2200.406728,2042.978091,2024.44003,2139.498068,2146.570325,,
143.9601226,694.9445287,4700.567933,4344.896299,4517.68336,4446.841071,4229.544122,4674.357821,4813.042488,4138.500491,4648.347235,4456.216376,,
144.1001144,25.58379794,18095.51854,7938.246657,2808.202625,928.4688659,377.8629235,1948.354907,5725.854712,3509.859673,4811.411273,1916.551,[4][M]+,
144.8901828,703.2755884,117.3488058,110.3720381,113.8213137,113.2707954,117.170525,125.6876735,117.495902,120.10761,110.2576281,99.87308882,,
145.088657,27.18190154,1885.857671,1421.277684,316.2484912,280.5740167,152.5856279,323.2196258,644.467185,358.5591961,455.7200278,354.860379,[4][M+1]+,
145.9336258,705.1991613,12009.39731,11501.66576,11494.50035,11635.53852,11419.13854,11380.14908,11889.81848,11214.95871,11689.90445,11620.0843,,
146.0601918,125.0125519,1424.010937,911.1423982,874.3642692,1629.639042,1257.997126,1004.892698,1614.089899,1621.407519,1320.435824,873.7585081,,
146.9295378,707.1031473,508.9441592,530.982186,534.6556464,482.15684,542.9254048,557.2760906,547.2912961,526.2572342,555.6452687,577.2345652,,[M+K]+ 107.962 [M+Na]+ 123.936 [M+H]+ 145.919
147.0860652,123.7123882,290.8883382,255.6761415,251.2111477,284.9428896,259.2327793,300.2471425,283.888604,288.7689721,296.906558,253.6685518,,
147.0509215,33.87595619,1458.15234,1027.739764,797.5569148,1278.237068,1027.460763,1239.464574,1325.00876,748.532545,821.4009839,2000.59207,,[2M+K]+ 54.0519
148.1039688,123.7092453,716.7556408,740.4220289,776.1460166,762.6027009,763.9395672,722.9580542,731.8743919,804.8195998,719.1393417,754.1301517,,[M+H-CO2]+ 191.089
148.9188346,21.81050743,135.381837,118.0815752,133.4798927,128.188792,132.5261216,138.1000505,94.64444186,120.9851769,132.5750198,138.0418445,,
149.06917,123.7092453,1490.285515,1492.512268,1484.06344,1613.155274,1546.503984,1499.529714,1536.418224,1534.592687,1539.978027,1539.415367,,[M+K]+ 110.102 [M+H]+ 148.06
149.057374,71.17215805,1188.435851,707.8157369,646.0042877,1251.212057,756.5217828,1234.125487,1086.804063,765.2658287,681.6747088,1414.011624,,[M+K]+ 110.092 [M+H]+ 148.049
150.0844872,123.7092453,4729.587005,4950.470842,5109.28038,5126.436583,5159.514137,4945.474282,4895.783293,5035.297421,4955.265908,5032.452303,,[M+H-COCH2]+ 191.089
150.0528196,30.40665404,1255.781631,1360.757309,782.3181442,1870.147403,1172.074066,1600.220695,1304.751041,875.7116035,785.0158125,2014.60014,,
151.0917598,123.7092453,2744.486245,2810.502783,2981.625968,2953.651573,3063.18861,3004.579486,2774.290081,2835.28402,2816.917046,2938.982527,,
151.0187566,694.2915053,223.4497597,228.0148065,219.9971343,216.4717856,203.125709,217.9927842,237.9216393,187.9566912,203.3614686,227.3042582,,[M+K]+ 112.056
151.0297596,21.81517511,375.4477561,387.7490577,298.1597424,416.5442958,351.9919118,495.1072851,391.0192526,290.7099533,325.7493114,432.4290486,,
152.0225988,26.8841457,389.1393001,299.1619191,336.3317807,395.6422801,375.065073,438.1480489,307.5229289,273.2005707,332.610017,357.327173,,[M+K]+ 113.059
153.0278049,29.78321033,180.5764226,164.4473712,631.8428783,1112.721456,221.2093903,443.998483,179.4326304,165.6272921,194.1410988,631.6165867,,
153.9708442,698.2019009,149.1319168,144.238827,137.0948204,143.9084843,157.4269682,143.3772923,144.3943609,131.4549482,137.4680558,118.9445039,,[M+K+NaCOOH]+ 47.0219
154.9860282,700.349267,945.8331587,813.1834761,833.1675739,910.0269904,908.6837855,976.5848627,826.8798537,843.9344474,884.7357949,913.5128889,,[M+H]+ 153.98
155.1055492,169.6486419,209.4176825,484.9879184,608.7414234,282.1016296,504.9461885,278.5385497,197.0065016,211.4442888,278.4746369,320.136438,,
155.9780416,701.354724,229.8573674,236.4028053,237.356658,229.149178,213.0340136,225.7923421,210.6605829,237.4218409,228.0319292,227.7631127,,[M+H]+ 154.97 [M+H-CH2]+ 168.977
156.0712676,24.20389973,484.586073,269.5971416,269.9642574,284.7246297,340.0009753,340.536113,321.3248536,219.082643,279.6635599,363.1096638,,
156.9744338,701.2855588,1341.768602,1287.90237,1324.357641,1349.665326,1319.144992,1365.254702,1328.51368,1307.800468,1331.59767,1395.24423,,
158.1022858,35.14902021,171.5364379,126.7824381,16232.10074,197.9942502,124.790021,837.9038534,138.5841662,107.1085302,116.4343616,120.2185149,,
158.9624956,703.8722796,15553.24288,15033.70821,14636.8585,15541.5117,15087.42296,15638.76357,15247.33688,14916.51662,14983.56153,15424.40818,[5][M]+,[M+H-CO]+ 185.951
159.0917142,152.6990603,592.9150385,617.6535565,582.0118793,578.4383683,582.4943221,470.3451626,587.2205259,517.9217295,532.5725675,600.3595125,,[M+K]+ 120.129 [M+Na]+ 136.103 [M+H]+ 158.085 [M+H-NH3]+ 175.109
159.0836801,232.4833139,121.6097843,185.4755425,196.4230052,210.864507,275.5110926,152.3386957,227.5110737,192.9174667,183.1964911,181.1436941,,[M+H]+ 158.074
159.0808575,26.18035866,137.5630281,129.1251746,1568.943171,165.9924739,177.479437,248.6744808,174.2363083,115.6263823,171.6560271,167.3667281,,[M+H-CO]+ 186.062 [M+2H-CO]2+ 344.148
159.9643254,704.5343043,1542.865073,1405.922072,1412.70742,1474.803234,1404.95291,1467.311968,1441.808009,1406.936657,1471.403197,1495.91789,[5][M+1]+,
160.2070024,279.0583964,113.0132362,144.971716,130.6679588,127.3645449,143.9341644,154.6175292,98.70416213,167.9874982,157.9012737,115.8830035,,[M+Na]+ 137.217 [M+H]+ 159.199
160.1191724,27.23600425,524.0470883,193.5154502,810.2239982,266.283462,362.1343417,154.3476999,193.7263958,156.7846896,124.6463341,104.2419161,,[3M+2H]2+ 106.076
160.9635346,702.5530351,622.2448378,631.4343642,636.6314807,641.7671645,633.1985713,663.579069,668.0497524,570.2066765,627.5607218,612.7977138,[5][M+2]+,
161.0074756,36.48780386,440.4867803,412.1722214,472.8142543,456.6874621,501.0438338,422.6242952,457.9212582,480.9861946,440.5427736,424.0291017,,[M+K+NaCOOH]+ 54.0519 [M+K]+ 122.041 [M+Na+K]2+ 260.066
161.9610374,698.2069717,222.871357,222.3425057,222.6694509,212.5356604,231.4213725,246.8576494,233.2033336,218.6049051,228.465226,236.7450583,,[M+K]+ 122.997 [M+K]+ 122.997
162.1120185,24.88648567,2291.037933,4411.377556,1733.341218,3796.273717,3009.565809,3559.419754,2421.544379,3006.227313,2133.210187,3320.986561,,
163.1153538,123.7092453,857.1521438,870.6133,935.8727709,881.4764233,915.4108567,917.1968782,947.0494534,897.5795704,919.644618,983.9635129,,
163.9435101,706.8062245,810.6949984,781.4094861,767.5761391,729.5551153,772.5601786,721.598431,762.803825,744.7157246,734.0042557,758.1684811,,[M+K+NH3]+ 107.962 [M+Na+NH3]+ 123.936 [M+H+NH3]+ 145.919
164.0013422,20.52579766,322.4169785,239.6148336,214.3143414,390.1916005,397.4014804,343.1659186,273.561112,251.8078037,253.7369438,344.7356685,,
164.1218181,123.7092453,978.995073,1005.520061,1012.612646,1018.723936,1074.213151,1057.451921,1008.501902,996.6802172,1001.888794,1010.874819,,[M+H-HCOOH]+ 209.119
165.054414,35.15029634,7036.297833,5070.78807,3721.768642,6716.024217,4695.149635,5266.302113,6505.886256,3491.627866,4037.683958,10127.84317,,[M+K+HCOOH]+ 80.0917 [M+Na+HCOOH]+ 96.0657
166.0866951,71.75938896,8956.511656,6454.500801,5919.320033,9326.347827,6965.975282,9182.800386,8008.322326,6556.343394,6124.549631,10518.0912,[6][M]+,[M+K+NH3]+ 110.092 [M+H+NH3]+ 148.049
165.9786058,695.5992108,169.0241945,150.6745052,153.3163269,161.4304806,162.7152963,166.1306316,169.280942,149.1898112,177.5993592,142.3603449,,[M+H-H20]+ 182.992 [M+H-H20]+ 182.992
166.0156801,184.1330914,135.8568118,141.8690467,145.1622531,150.0934491,137.9645888,146.9697278,142.1177436,146.3749724,146.0882798,136.4765948,,[M+Na]+ 143.028
