mz,rt,Exp1R_CRR_1_POS,Exp1R_CRR_2_POS,Exp1R_CRR_3_POS,Exp1R_CRR_4_POS,Exp1R_CRR_5_POS,Exp1R_HCC_1_POS,Exp1R_HCC_2_POS,Exp1R_HCC_3_POS,Exp1R_HCC_4_POS,Exp1R_HCC_5_POS,isotopes,adduct
82.53496663,694.9840552,746.1464644,753.4148591,719.022641,737.6481333,731.9071244,757.4556553,761.2642095,770.1212892,783.2771349,758.09608,,[3M+H+Na]2+ 47.0212
82.95476903,22.93249602,1909.156086,1593.629514,2030.50513,1589.952913,1364.61426,1779.940461,1688.981215,1670.600519,1735.851441,1839.292405,,
83.51940157,695.2919418,226.6575461,217.5131774,206.7179596,220.9958458,241.4073709,221.0621581,226.2694499,229.7000232,231.2829012,207.7398971,,
84.08045207,28.1697028,422.7807999,981.4679331,307.9896524,661.758805,827.6285384,473.1930398,274.7797535,431.6625392,521.7717345,539.4885981,,
84.98393431,694.295781,2921.680558,3120.171821,3119.422082,3133.171497,3030.924358,3025.083445,3051.175377,3003.848713,2977.221113,3003.721892,,
86.09601734,43.59391897,11853.96735,24642.71555,10916.11569,10585.22871,14431.25147,31707.757,15738.22049,16584.26003,15263.51461,27598.91034,[1][M]+,[M+K]+ 47.1319 [M+Na]+ 63.1058 [M+H]+ 85.088
87.08993814,42.97419527,917.2983325,1846.556908,835.1138829,795.1696663,1126.593323,2223.782334,1204.397935,1149.601741,1218.119221,2109.937379,[1][M+1]+,
88.50496513,698.2401496,238.6558517,247.1168482,199.9123798,212.5588385,221.0898712,224.8145639,220.3468545,261.2892212,212.1041309,213.5427028,,
89.50515666,699.2460887,3151.95525,3148.00301,3111.029124,3331.466864,3243.473765,3229.819351,3186.130258,3306.559232,3174.1558,3183.66921,,[M+Na]+ 66.5152
90.05257592,26.19824479,167.2971399,313.716913,229.6794289,301.45707,227.1461311,234.5631051,209.0726838,186.3794642,164.9501697,176.0565423,,[M+H-NH3]+ 106.075
90.50891779,695.6386772,6566.994824,6465.186497,6892.177814,7019.18705,6943.58329,6651.775906,6709.476534,6802.298744,6762.032633,6936.594016,,[3M+H+K]2+ 47.0212
90.97858574,20.60608363,3058.995094,2572.767811,2646.714203,3033.285742,2340.396547,2685.751179,2480.578266,2800.849189,2762.863788,2898.118087,,
90.97686356,484.7439724,5351.857152,5713.765459,6371.673589,5779.932599,5258.516522,5636.512839,6103.646923,5893.937865,6499.072845,5532.169414,,
91.50351385,695.5672357,2573.109326,2486.063098,2544.964017,2744.454261,2691.968707,2490.329509,2656.551761,2612.10481,2553.239085,2638.234651,,
92.50090176,695.5704706,428.7088814,391.1423765,411.6002606,400.0062655,427.0722796,405.3706379,411.9742004,438.3267437,411.489421,468.6749895,,
93.07397407,71.75997994,70.85644823,129.1189009,87.17288873,87.35072323,104.2972933,124.9649383,111.8673123,80.7452983,130.6366714,89.90321395,,[M+H-H20]+ 110.094
94.04647713,694.8828919,518.1879406,513.9171397,521.9571556,497.2139902,521.2080675,491.7070086,515.2815305,530.9982958,516.899328,557.1022001,,
94.06708972,23.92435972,325.0777626,287.6258925,391.3141112,352.4136617,363.501182,334.1828921,341.3206257,345.5976272,341.0826062,333.9382026,,
94.97581584,704.5587697,425.5286585,437.8273607,394.1635742,411.0983139,414.1742826,432.506089,444.9397578,507.692694,448.7219343,454.5865779,,[M+H]+ 93.9713
96.96236072,705.5030357,6628.962934,6570.402177,6433.038051,6345.819196,6458.017686,6478.820785,6603.752419,6591.213509,6519.948824,6233.920513,,
96.92122736,22.92945869,439.3931328,584.5268697,667.9010696,494.225241,603.2897928,632.7354703,671.2432109,679.5455875,628.0554588,690.9674284,,
98.51095724,700.3466866,4617.738737,4602.966255,4567.546256,4676.833739,4649.164921,4730.28976,4577.125834,4746.683741,4625.138526,4513.888587,,
98.96970526,30.0375735,736.203651,898.4763068,892.1683217,1010.115115,857.8691363,999.4015006,1120.87154,904.3014041,949.5218999,1109.653798,,
99.51166927,695.9426036,13516.44077,12758.03089,12913.49933,14093.3886,13055.38628,12698.96986,12988.22804,12989.3013,13001.45782,13694.00853,,
100.0756781,71.14275683,257.6551752,512.1914432,430.6315026,187.5072996,2027.936409,424.4146446,711.3684468,1104.112634,4136.220013,129.426795,,
100.5095608,695.6386772,5564.086984,5333.585467,5484.340172,5960.534945,5476.802982,5443.887601,5566.660572,5439.77539,5549.012056,5900.655454,,
101.2288562,696.202075,178.110504,123.7765983,117.5694625,165.0809327,128.4216799,129.4687797,132.3311107,133.3676303,141.1729923,205.9227108,,
102.0426817,695.6386772,3825.746054,3767.196431,3811.79921,3940.467426,3898.899962,3891.622672,3921.559379,4036.697779,3923.171087,3796.779012,,
102.904319,696.8484337,134.6294267,121.795048,128.5267979,115.2676778,135.5033764,139.4345495,151.5746578,107.9300229,118.6533332,147.4671332,,[M+H-C6H10O5]+ 263.943
103.0524849,71.6888968,450.7104604,776.6979308,473.0803104,511.6634527,657.3129339,718.9085003,662.21653,419.5961738,738.9498209,528.7751496,,
104.0820626,26.89615301,2007.027191,3008.547064,1963.699329,1545.783147,2709.515962,2069.615132,1604.225456,1550.227428,2318.059901,2155.819411,,
105.0258461,28.47733031,536.6409896,686.4667732,611.6654626,515.6252013,887.0980272,584.5825312,559.664992,492.2168038,630.312489,468.7487026,,
105.0384568,141.8105253,254.9803826,361.4039808,108.9335372,78.06663279,90.21889961,161.5858459,498.8316822,323.3259716,103.3967483,158.6502218,,
107.0849141,190.471579,163.5472474,213.6015476,235.0529107,214.0580339,304.4770868,168.3115172,327.9860754,205.4462096,288.2362789,240.4932852,,[M+H]+ 106.074
107.0337807,71.10096716,298.0610587,429.6941104,270.1113008,273.7977208,393.5282191,444.2490942,341.9090043,275.6174566,419.699705,293.2201794,,[2M+Na+2K]3+ 110.094
107.9673251,680.8519129,709.0511877,759.3590664,980.564043,837.9004295,835.7535536,813.1596042,1183.963751,705.1104693,734.2526444,765.5894649,,
110.0168422,698.1970426,2147.911555,2015.261571,2066.161389,2151.753795,2034.217154,2162.0082,2108.215538,2111.270553,2089.613006,2060.397938,,
110.009497,19.21190093,967.7617148,1126.048266,1632.330408,1255.836541,1387.129556,1311.253967,1793.331581,1417.065329,1249.037394,1378.969123,,[M+H]+ 109.002
111.0266702,694.9468046,7289.656902,7307.59241,7381.584998,7334.427853,7369.835503,7313.624884,7313.668846,7359.43469,7222.48331,7232.712799,,
112.0120406,696.2431681,3303.052831,3285.429826,3302.276633,3419.70068,3331.847037,3289.447378,3355.453234,3373.491736,3283.196219,3442.44258,,
112.8831058,21.81266475,38.06859686,75.16516136,110.4399976,59.68246611,83.38599766,79.46120889,116.1942981,99.33277332,98.57356634,102.3401698,,
112.9765714,698.2401496,1381.304445,1329.636673,1420.58355,1364.258218,1408.905313,1443.659001,1446.129641,1436.097056,1338.689391,1436.743957,,[M+Na]+ 89.9891 [M+Na]+ 89.9891
113.9657707,702.5328757,10741.06894,10675.87334,10827.51006,10620.27227,10788.533,10871.57234,10767.35591,11241.99644,10732.63506,10929.84849,,[M+Na]+ 90.9785
114.0667668,25.51911874,559.0325097,740.4866198,688.1705687,2347.041455,821.6019774,854.2500545,1066.896561,1018.694355,801.3947318,968.3121261,,[M+K]+ 75.1041
114.9714398,704.5587697,2359.379474,2360.496452,2402.670478,2288.446163,2317.978842,2321.931088,2367.516081,2453.446147,2326.537942,2376.062133,,
115.0791606,24.97096819,75.93031195,98.39434001,101.8427988,216.4404108,143.1775159,100.6528769,279.7748047,143.6863095,96.89627057,137.5536498,,
115.9678163,697.8843816,3144.446427,3148.870487,3258.253676,3196.402975,3186.111574,3221.604948,3186.209097,3179.268535,3170.675082,3291.541348,,[M+H-C2H4]+ 142.994 [M+H-C2H4]+ 142.994
116.0684591,25.5391161,1604.654376,5362.731108,1497.233544,2654.415849,3988.154387,3044.302211,3963.43462,2869.235154,2012.178341,3095.947418,,[M+K+HCOOH]+ 31.0989 [M+Na+HCOOH]+ 47.0728 [M+H+HCOOH]+ 69.0547 [M+K]+ 77.1108
116.9697644,699.9158458,257.871645,248.021188,244.2225489,272.7975835,272.0806673,245.9504336,263.7843019,249.2112581,275.0161221,260.7047233,,[M+H-CH4]+ 131.995
117.0422541,23.61453221,135.9488677,512.1478797,224.4546152,324.9347811,413.1379491,317.3009993,383.1192694,176.745466,151.8041183,351.3957202,,
117.9451591,701.9517726,2012.802591,2040.332829,2011.69337,1958.477423,2054.211791,2036.296701,2053.53939,2022.220626,2027.14484,2014.689477,,
118.086559,26.54413754,5058.691732,5565.507715,4146.865608,4909.06886,4729.4867,6365.851129,6472.361886,4816.053601,3860.520054,6337.852763,,
119.0845257,314.7129931,935.3270688,1009.803504,376.5158483,1084.831538,834.319166,418.3008116,461.3796222,1054.124187,737.3213646,767.3649666,,
119.0635135,31.82935906,944.0783003,1148.185398,517.5604343,661.9618431,1035.772225,970.6808068,872.8824383,677.8272455,1051.162689,812.2438336,,
119.9618359,698.1499526,144.5974307,152.175274,147.1814749,160.6967799,158.1460229,141.8816554,150.4352181,160.2219256,147.0089151,136.4280264,,[M+2K]2+ 161.994 [M+2K]2+ 161.994
120.081303,71.73931635,15696.28166,27785.52643,15060.55745,16467.96202,24593.22298,29029.30903,21398.58836,13823.63711,29460.19028,18621.57931,[2][M]+,
119.9978054,21.80407406,162.1603958,187.2744472,123.3133044,153.7865135,121.0956067,148.4399225,171.1549888,177.8224922,123.1294432,177.0403132,,
121.0843357,71.52503111,1805.588288,2456.199999,1350.982006,1752.982359,2729.187745,2483.692771,2307.126239,1285.962088,2912.859265,1766.775249,[2][M+1]+,
121.8873792,71.32818514,182.1788639,227.228278,106.7410929,141.9387293,211.4262678,199.745184,176.7357213,112.0225363,308.5974148,135.4920508,,
122.0178798,22.99229964,530.9349579,447.9287375,411.3921575,497.7815554,401.4460044,449.0035996,457.5651795,452.9423986,382.4881096,503.8611224,,
122.5452621,696.2453307,131.8562645,139.0634767,138.2766357,129.3765027,118.2211405,142.2620595,124.2876301,131.4520114,130.8161878,135.9321913,,
123.0444656,35.06770639,1430.110269,1845.382,778.0144271,711.5554413,1684.438753,1145.820257,1020.0459,851.2112586,1742.638317,1047.456879,,
124.9571013,705.1884111,1076.879473,1135.698071,1098.324109,1054.766621,1069.792202,1115.129898,1068.322587,1167.511121,1046.494353,1082.749955,,[M+K]+ 85.9944 [M+K]+ 85.9944
125.9914077,695.5877486,7367.647357,7548.227334,7555.351999,7846.475535,7652.923095,7638.565886,7733.783082,7727.753674,7596.137144,7815.61014,,[M+H-H20]+ 142.994 [M+H-H20]+ 142.994
126.9807653,699.4421316,840.3031438,917.7249298,872.5762735,934.3178426,899.331077,920.1432868,862.2345954,896.3859376,901.4484934,905.8960328,,
128.0737932,184.2426451,355.3499689,374.2105148,370.3194099,376.9705838,381.3513945,434.6161034,368.4071801,348.8839903,349.880732,378.0943514,,[M+2H]2+ 254.133
127.9841957,698.2959445,375.8945477,357.3237199,332.226362,353.6731571,365.0527204,340.6371096,361.2320648,367.3293017,385.2394208,343.0272558,,
128.9520709,703.90047,5574.656996,5610.051923,5658.934514,5496.407702,5870.126696,5584.934574,5716.501486,5976.90282,5708.458065,5771.597479,,
129.0673321,26.14446868,267.6743203,430.8509805,411.0162047,635.5396293,463.6794364,648.2773868,379.2412893,1530.014169,262.6996836,552.9699118,,[M+Na]+ 106.075
129.0579594,190.4619411,124.2313322,191.6702483,156.2531012,182.300049,243.5595594,156.444522,302.7130571,173.5550274,250.8973984,181.3523529,,[M+Na]+ 106.074
130.0592593,28.1557209,1786.486311,2893.239268,1850.353499,2016.043056,2521.448081,1908.127397,2249.428108,1830.628893,1713.442718,1955.81479,,
129.9900399,701.8825543,557.1662541,595.5205674,574.257791,595.6236982,623.7063214,582.8525551,593.7967369,595.8788326,565.2746503,591.4766797,,
130.9665213,701.9619949,1355.702332,1430.78325,1319.440151,1361.2347,1406.739124,1364.161311,1346.901641,1387.633741,1441.543194,1434.767956,,[M+2Na-H]+ 85.9944 [M+2Na-H]+ 85.9944
131.0451786,71.73931635,575.9589499,935.9747329,544.5075143,598.2801657,841.9492782,965.8476898,790.1109253,483.3819947,972.167856,658.3917014,,
131.9538733,699.3848987,928.2950754,867.187998,871.4595763,886.9704146,879.4869519,834.9947104,880.5476771,881.4115727,903.0168762,860.6905626,,
132.0985633,43.57464982,3860.725684,7222.716171,3801.601377,3551.030047,4679.529701,9316.490165,5074.779464,5295.695242,4997.179376,8151.565497,,[M+K+HCOOH]+ 47.1319 [M+Na+HCOOH]+ 63.1058 [M+H+HCOOH]+ 85.088
133.0502297,32.65358472,1945.650754,3377.421551,1267.324595,1277.461449,2500.130352,1993.601898,1717.88035,1482.699834,2698.738626,1602.583471,,[M+K]+ 94.0843
133.9336056,696.2431681,849.2256779,826.4824515,844.4652633,873.8620107,866.6088889,918.2654222,877.6991999,890.9714989,842.365981,857.2243669,,[M+3H]3+ 398.771
134.0965418,152.0630084,2255.530993,2674.615308,2763.739389,2499.922996,2981.802239,2626.108853,2801.594958,2191.676724,2811.812931,2921.868903,,[M+H-COCH2]+ 175.109
134.0959185,24.85727859,576.5379497,633.4590555,524.2874646,582.1225888,643.8567975,547.3495779,524.770865,462.2561054,608.2253709,541.1622603,,
135.0179152,25.86667623,320.0427174,406.5110038,345.2115082,225.2552744,461.2145366,299.0692835,263.0021417,234.3950467,340.6605711,259.2162466,,
135.0801057,191.1291246,247.1574231,396.7255451,370.3042209,376.3002493,581.1211794,312.4352235,764.9520543,402.3041663,546.2179711,379.4714662,,[M+2H-CH2]2+ 282.166
135.0814884,315.0460501,435.1831194,415.644852,157.0647906,477.1840131,346.442116,183.6583024,222.5154667,443.1833953,303.7444742,308.9411154,,[M+2H-C6H10O4]2+ 414.205
135.9409567,697.551465,584.0075668,646.731581,651.8541387,620.8572639,592.46328,633.1541098,685.275585,592.5586836,612.0017883,615.24883,,[M+2H-CH2]2+ 283.891 [M+2Na+K]3+ 322.892
136.0747745,35.11493818,4007.20456,5248.717967,1764.413563,2368.872049,5007.00932,3588.391448,2949.958131,2609.724619,5081.390582,3020.367574,,
136.1009433,123.7110099,504.1989337,500.0009482,527.2371787,531.7319454,537.4755488,506.3808692,465.8441697,489.6569571,503.2557685,500.7430976,,
137.058423,31.36433222,1060.42927,1281.450005,1405.367032,1059.833984,1018.689909,834.6852786,586.5508936,626.3899242,781.2781785,1217.795406,,[M+Na]+ 114.067
137.039828,63.63489196,382.7637095,358.7942944,315.0170091,316.5175622,380.535765,309.1258428,330.6545433,222.1133811,356.9388386,293.9083166,,
137.1084769,123.7108122,402.2077742,420.6173711,453.3789133,456.5437085,457.2249247,444.9359462,424.8429839,429.0302619,446.3468528,476.9358608,,
137.9740252,699.9909002,380.946102,392.6073863,392.7277176,399.7214282,382.8323957,392.3938272,381.6268181,381.8942469,363.3327984,406.0692238,,
138.0364311,22.92945869,458.0340826,379.025671,400.717646,474.290123,292.2119597,357.9178654,334.3305948,381.1283386,396.3890293,463.6852486,,
138.9306037,24.52314497,502.1010207,396.1093499,448.0879904,484.1289165,378.750369,443.5541525,423.5101578,421.6317652,441.068094,444.1050552,,[2M+Na]+ 57.9626
138.9781695,696.8966506,451.3476493,424.9475335,454.5076585,491.9671266,508.7405747,459.9753556,461.5857946,463.5788482,476.1706881,461.4235164,,
139.9929391,694.9840552,2727.886917,2511.199066,2660.679653,2717.405035,2605.328488,2502.376677,2641.786032,2615.439656,2496.24309,2742.125797,,
140.069954,23.04406961,384.881391,451.8703486,397.5189625,505.7657567,399.5721032,430.0822408,484.7370207,444.3926317,266.2384637,467.7308797,,
140.9028402,23.96090153,264.6897029,203.0048858,209.7788184,394.4476168,172.9493294,370.3675531,195.6056413,247.6873347,249.9743015,263.7970544,,[M+Na]+ 117.918 [M+H-H20]+ 157.908 [M+2H-CH2]2+ 293.799
141.0327664,692.9681887,2674.813732,2620.436771,2746.476356,2742.491846,2707.012235,2579.36028,2605.188967,2717.86044,2679.559964,2716.483249,,
141.9617372,702.583456,6566.167403,6296.014813,6347.098788,6441.793949,6618.364548,6363.071589,6458.68844,6747.121543,6541.300666,6453.545033,,
142.9358705,28.13745307,239.3832892,265.4502436,283.3412206,789.5676209,300.4420193,329.9657853,312.4904937,409.3018085,294.3783962,341.0351684,,
142.9768942,699.2992618,2020.023395,2009.452786,2136.126505,2047.17657,2051.440592,1936.403098,2076.726281,1991.007446,2100.968719,2038.236661,,
143.9601471,694.9335201,4471.426326,4375.126407,4446.347122,4663.872188,4484.659471,4289.174984,4406.710147,4324.566046,4301.42291,4478.005361,,
144.1012598,25.58849361,2800.473653,6803.540693,6435.961725,6887.568155,5876.376636,181.6529389,1302.631317,17528.24124,306.3406785,4318.467745,,[M+Na+HCOOH]+ 75.1041
145.0819855,27.42652453,319.2038933,878.1982512,950.4619002,660.3140091,1021.67238,179.9548947,206.0363467,1614.497357,182.7867918,462.7870866,,
145.9336423,705.2007437,11787.84893,11515.09069,11594.50006,11574.42407,11706.83406,11732.13486,11745.60696,11542.34613,11411.05936,11580.33259,,
146.0607714,125.003207,1302.698204,1497.263482,730.1561418,1858.435216,1253.907796,1323.821458,846.8087601,809.1956589,1065.263385,1304.066747,,
146.1066673,26.79669767,141.0525717,234.0066539,196.2919973,421.0911716,225.5096197,140.2787136,191.700607,448.5566272,102.403655,192.4268302,,[M+Na+HCOOH]+ 77.1108
146.930087,706.5504391,582.8857995,531.0904703,561.2152867,553.9294107,542.2578337,580.0638872,545.2818387,546.8582878,541.5512804,541.8202163,,
147.0873147,123.7280644,279.7490564,300.9374418,307.477541,386.2454198,286.8353851,268.0085772,220.8237861,236.6280656,250.5468277,290.2626894,,
147.0533791,33.78309608,1111.59588,1500.465545,589.3424326,649.4578138,1356.652232,967.57816,998.7916955,819.1579267,1315.038377,907.9972761,,
148.1040495,123.7152671,683.7912097,668.6280208,746.6569082,793.8007976,765.7779843,675.6567382,674.5713862,712.4618412,677.9682038,756.2210564,,[M+H-CO2]+ 191.089
148.9172785,21.81493125,143.5048155,120.8661838,112.6722934,135.077745,102.8708238,115.6295709,125.1258884,137.64028,103.076742,134.9024652,,[M+2H-C6H10O4]2+ 441.882
149.061046,71.17206722,607.7021908,1201.892418,585.8673028,683.5375969,1181.041046,1297.031612,848.4834388,580.7607623,1208.073693,664.5899606,,[M+K]+ 110.094
149.068937,123.7195242,1414.294092,1475.376093,1581.987554,1541.173431,1459.750489,1444.493347,1393.436116,1454.508251,1522.692095,1569.10627,,[M+K]+ 110.102 [M+H]+ 148.06
150.0845982,123.7152671,4695.956413,4777.035751,4929.308538,5091.324366,5018.033676,4718.886755,4599.932329,4581.435319,4738.912504,5038.090883,,[M+H-COCH2]+ 191.089
150.052635,30.68981259,1371.142868,2190.977921,880.9354656,796.6817374,1684.283737,989.3088483,924.573102,800.3468855,1723.473591,785.0231937,,[2M+H+K]2+ 130.072
151.0918599,123.7152671,2631.088768,2764.641047,2832.342408,2841.122125,3195.031007,2758.746863,2613.701324,2692.532984,2715.751227,2940.301732,,
151.0177557,694.247877,194.6127112,197.080876,203.9258537,199.5795718,219.9247149,218.9972419,205.3567898,208.0965702,200.2258886,201.623895,,[M+K]+ 112.056 [M+Na+3K-H]3+ 314.188
151.0300542,21.80823432,350.5853976,313.5298834,396.7204282,300.1994125,348.6141138,368.2451235,545.3097747,366.6054491,329.9403908,358.9926967,,
152.0198827,27.3824743,334.7943187,368.99982,311.1545053,334.8664793,293.0024257,379.4173816,436.3321176,418.6733339,286.3182897,376.1161497,,
153.0288749,30.0587285,213.551403,228.4261815,472.5106987,178.0573126,170.398906,288.4532275,125.8095765,359.491425,184.9874716,210.481993,,[M+K]+ 114.067 [M+Na]+ 130.045
153.9674353,697.6492826,160.2909875,139.7432145,115.6472191,149.4168218,138.8813748,143.1845254,138.7461171,129.9136106,150.6707936,129.6574181,,[M+K+NaCOOH]+ 47.0212
154.9852985,700.6052753,818.1762494,902.9765839,802.6306636,807.4592036,854.1751542,864.2037519,871.6440693,913.9078661,826.8775209,802.5638125,,[M+Na]+ 131.995
155.1060306,169.6730757,336.8025733,222.5026988,257.6018816,205.3042849,361.3386845,192.3484981,215.1898582,215.3824749,809.4983587,170.0578388,,
155.9778292,701.6670875,231.2355109,203.4627024,229.4415063,212.8552192,212.8804958,206.1011631,244.021965,241.3606422,249.8109906,217.7314653,,
156.0704745,24.23953475,247.8145402,358.1147661,198.3342445,256.1731943,394.2129099,288.2771349,360.3651369,220.6555484,283.6842777,304.9152584,,
156.9740013,701.9138179,1246.264884,1286.915465,1262.35085,1240.034211,1236.57434,1245.814017,1300.17579,1309.048159,1258.943831,1321.11873,,
158.0959031,34.48599385,106.7303162,151.6474133,753.8694117,112.2097751,136.3218661,142.2142397,142.4475757,115.9046642,149.1811009,308.8320558,,
158.0995749,136.5677508,69.65212821,119.1459197,272.1995786,373.835877,101.2566462,108.1027314,96.84744334,77.25265868,144.0011028,141.3021036,,
158.962537,703.8676478,14488.50434,14470.46503,14959.44737,14694.32823,14931.7896,14486.14258,14817.35116,15520.27829,14947.21019,14782.45183,[3][M]+,[M+H-CO]+ 185.951
159.0918703,152.7075967,500.1669076,545.2992887,614.9703539,8173.048437,582.9694806,522.2061764,562.5570404,447.0813946,556.06632,566.3352558,,[M+K]+ 120.129 [M+Na]+ 136.103 [M+H]+ 158.085 [M+H-NH3]+ 175.109
159.084561,232.1558075,187.896325,199.8982083,181.7312166,209.3069651,214.2182895,153.519689,165.1888284,99.83916537,173.3072399,171.2903394,,[M+H]+ 158.076
159.0794107,26.19824479,110.2530131,239.2490472,232.7139647,146.5858405,237.7646371,159.4975185,184.3174773,175.5945152,123.4210986,191.1629696,,[M+2H-CO2]2+ 360.128
159.9641638,704.4845437,1392.152447,1392.443531,1404.882255,1394.213018,1474.358597,1429.961131,1339.199782,1503.931587,1423.628527,1391.410879,[3][M+1]+,
160.1205404,26.83627208,142.9965848,202.4471805,303.0781226,168.2669588,580.2977966,255.0546519,243.9391858,306.8178711,489.3851721,249.1326468,,
160.217499,279.0462923,147.2116284,115.6733525,86.83771485,143.4555423,128.2906582,128.0995724,104.5749096,116.1726046,102.2233756,110.7897281,,[M+3H]3+ 477.629
160.96182,702.5615918,588.8435131,608.2850883,583.3285762,609.0382645,627.5362571,596.9785995,632.6933923,646.0280878,618.4339879,583.950127,[3][M+2]+,
161.0088727,36.45425435,466.3549603,436.1710307,391.0183667,422.036131,484.4372877,462.3562962,466.4480095,421.8106252,481.7628537,476.6249947,,[M+Na+K]2+ 260.066
161.9623986,697.8675492,221.0232529,230.2144056,209.4993519,223.1176817,220.1415849,220.2119117,212.8519365,242.2663486,222.3775441,235.7114363,,
162.1119981,24.88965759,2149.400926,3713.799624,1778.394726,1541.860239,4556.073786,3004.102618,2275.972734,2583.736081,2900.047729,2593.266615,,
163.1155904,123.7152671,868.5969131,877.890008,866.2464507,1141.275992,891.1153664,876.1904218,842.2582672,837.3483876,911.3001235,929.9812411,,
163.943675,707.1187776,826.5827787,798.6373015,806.1997744,743.9543725,716.6017646,802.7137381,791.9318488,817.3111068,730.2345046,783.3217903,,
164.121278,123.7152671,963.5172591,1009.733716,992.3861341,1039.276383,1088.273938,985.6277946,959.4540564,928.2944999,970.3396513,1009.297018,,[M+H-HCOOH]+ 209.121
165.053854,35.12452331,5320.392278,7074.235472,2605.284015,2765.582078,6914.30479,4699.635502,3980.268628,3445.870633,6881.555523,3829.890567,,
166.0867636,71.76745247,5674.457767,9538.490165,5450.337626,5877.128311,8654.770239,9567.835925,7640.471568,5147.844138,9793.528558,6290.189577,[4][M]+,[M+K+NH3]+ 110.094
166.0144633,184.1295636,152.9630044,143.9752806,131.7214828,154.9595807,142.3109708,157.4395947,140.5871225,136.7621866,144.8878517,138.5074305,,[M+Na]+ 143.028
165.9808786,696.1720367,157.0209095,158.7890321,168.5169064,160.4563834,151.8582333,143.771931,192.4509999,168.4935524,162.3140294,145.7686891,,[M+Na]+ 142.994 [M+Na]+ 142.994
167.019041,694.2307092,512.3626986,483.5163718,505.6593732,518.3655162,493.0150925,487.0061837,505.6322288,507.7970132,516.6424769,490.844532,,
167.0849607,71.76584031,746.0193365,1179.606612,697.4683328,753.3204158,992.1817419,1155.112941,928.3362876,633.8786675,1196.294536,915.8533177,[4][M+1]+,
169.0378781,28.81237879,2759.318998,4016.605806,4744.490207,5923.941461,4107.324921,3772.649998,3128.359929,6030.63594,2615.788305,4208.743633,[5][M]+,[M+K]+ 130.072
169.0592007,189.8227403,87.06377792,176.549425,182.5347534,141.2078341,194.2256881,111.5852547,505.7104671,179.1234485,397.3827674,117.0944485,,[M+K]+ 130.095
170.02924,29.36043149,458.895142,617.8005399,576.6603313,769.4358873,583.8217183,565.6460943,396.5960293,722.3290676,414.2978569,686.6464647,[5][M+1]+,
