mz,rt,Exp1_CRR_11a_POS,Exp1_CRR_12a_POS,Exp1_CRR_13a_POS,Exp1_CRR_14a_POS,Exp1_CRR_15a_POS,Exp1_CRR_16a_POS,Exp1_CRR_17a_POS,Exp1_CRR_18a_POS,Exp1_CRR_20a_POS,Exp1_CRR_21a_POS,Exp1_HCC_11a_POS,Exp1_HCC_12a_POS,Exp1_HCC_13a_POS,Exp1_HCC_14a_POS,Exp1_HCC_15a_POS,Exp1_HCC_16a_POS,Exp1_HCC_17a_POS,Exp1_HCC_18a_POS,Exp1_HCC_19a_POS,Exp1_HCC_20a_POS,isotopes,adduct
#,#,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,#,#
261.8718505,575.0419251,275.5730742,267.005113,266.8830195,270.5399192,267.5296028,280.1379439,284.5700207,301.3596889,266.2863338,256.746899,197.7260404,197.8114901,167.9124393,191.9638687,149.615028,164.6974037,180.5202662,158.9964246,159.13949,152.8380033,,
262.1195723,90.37917845,181.8968689,191.9310287,203.1888132,452.8295531,206.8162027,241.6789244,226.5206231,202.6689514,221.6593377,197.0590529,515.0318222,232.1545047,163.4404848,305.0908109,115.5935085,271.1066601,147.5380897,175.7011242,179.7886504,351.8844524,,
262.1323269,26.2822801,309.133764,174.8229385,152.4698613,326.5614049,235.2645928,193.3709073,171.1114687,146.8258074,181.9965046,118.0053655,281.622063,203.1405538,331.058067,303.6622539,89.92924449,125.4788891,117.979183,381.8619494,325.4636301,160.7531393,,
262.253116,461.5921361,2939.148977,1598.754692,592.4596935,1114.251758,7380.574203,9293.649427,4555.770477,486.5504729,1683.60478,1249.412536,775.6789009,1465.257357,1332.680379,571.0970735,1535.639461,1705.636696,1200.228947,657.0710348,920.6181829,2340.023603,,
262.25232,241.840122,824.7754002,473.9270737,301.746314,497.0063776,470.1620367,402.1915374,390.1497677,335.9080236,472.0027947,745.1708961,393.564594,616.3869168,779.0262821,652.8059564,438.3115923,691.0280376,428.6308013,712.6379854,566.8200382,893.2642617,,
262.859477,582.8444178,1751.372918,1752.802873,1725.117174,1620.167859,1772.834098,1770.355135,1740.782082,1813.396184,1627.431324,1631.017638,1423.785584,1290.165309,1272.524063,1176.13775,1078.407669,1072.577176,985.3724278,873.8477554,852.3948967,812.6573413,,[2M+K]+ 111.955
262.9363613,29.61664624,405.5140004,429.4253511,457.56925,1015.959234,555.4424502,429.776507,482.5362566,339.8462052,537.5976152,443.9958167,615.7512081,358.5964579,484.1421061,357.9384172,266.6712366,342.7960201,341.0514437,173.228993,389.934625,221.1261023,,
263.1310632,245.7519507,1071.909239,1186.431091,3061.024289,3336.750983,1736.976098,2325.532514,2986.868998,1377.525963,2651.959137,2473.195387,2393.219677,2193.834007,1370.255691,1074.319998,3921.095727,3474.470278,1474.656219,2064.171724,2364.453381,683.7953657,,[M+Na]+ 240.15
263.1075288,117.8216238,1947.750818,890.1510203,367.5205107,606.9368328,1484.093628,1071.094628,679.0585323,1047.029893,797.4688266,233.8680961,906.6709107,868.0242232,1222.77201,1986.078916,356.2513422,432.5171525,742.1777291,400.9924369,217.0260766,606.1306918,,
263.2426616,458.130036,1115.25149,1549.04167,1038.82754,716.9750675,2291.207833,2452.405806,1965.166648,888.7950651,1328.013707,636.0750853,1657.086816,1603.786652,1178.113768,923.5455092,976.65242,1676.842594,1708.990708,2036.850922,630.1964993,835.7684255,,
263.238137,334.8755346,848.3038018,405.1399172,677.258591,280.4887854,1114.537568,395.0711638,360.27908,371.477924,295.1144112,747.7924409,552.9624539,221.5165093,192.2196637,1485.603175,452.8161721,438.5537866,426.9444638,1436.517593,950.0780897,879.1287089,,
263.8652656,582.4231114,581.1221489,568.9852831,554.5272838,576.0957409,604.7125847,629.4471318,628.78879,610.0765535,585.565234,539.5620333,578.6593807,537.1827468,433.7585066,433.9199748,374.4276627,396.3745651,358.7341779,300.6000421,306.7794775,322.8673375,,[M+Na]+ 240.881
264.2691028,261.9392885,3672.021494,1610.766832,1755.772944,2006.868,2885.10649,2763.056067,2450.257522,1956.674302,1939.526461,3175.767883,2350.584475,2972.34482,2894.459135,3062.870575,1649.212137,2765.710642,1679.304408,2841.763861,1751.412556,3759.673586,[30][M]+,
264.2694779,486.9498133,8580.741799,3329.21286,598.4943639,1523.589434,28472.84633,25037.01877,17705.2187,1486.270225,2481.051724,287.4434412,917.4852024,622.8971611,478.1461888,288.8576803,721.6516256,861.3422725,512.6829894,348.9083904,467.4567898,3903.630699,[31][M]+,
264.8814806,20.64669464,596.1117297,618.3177604,538.7364373,523.9591804,504.9939435,543.1255952,484.8474882,573.1847089,468.0626042,505.6389009,403.0723477,402.7225407,359.816706,378.3239368,348.9648599,352.5401501,354.6869822,331.7941638,286.4851653,338.3577303,,
265.116895,102.1832043,711.2146792,698.9659471,413.5232338,1291.474945,977.7294683,264.0338951,231.2679373,329.0615895,165.6728571,117.9813955,917.5145941,165.0894221,742.5870467,2647.207599,163.0056113,81.50812434,107.6600972,125.5761311,143.0129357,608.6346031,,[M+H]+ 264.111
265.2651322,261.2798928,851.2604861,570.4697772,455.5430168,530.5208727,657.5963846,701.3720966,837.0295842,525.2518128,490.2148828,695.5066712,518.0486134,661.146642,684.9693947,689.8924673,399.7906547,673.4045397,447.6170275,615.6899181,448.7051379,847.2507335,[30][M+1]+,
265.2513515,403.0781172,224.6710755,536.8875479,651.1516241,1517.215241,573.5911656,1051.375259,407.3200549,786.947498,371.429232,1324.828212,1064.998427,1004.520231,748.7629241,1084.844645,2252.309064,1202.339507,2345.176993,500.7806724,1486.544148,1809.156423,[32][M]+,[M+H]+ 264.245
265.2529596,365.6897551,3149.125988,249.5533187,877.0261017,425.6272924,5246.464475,427.058254,380.0869509,727.1797168,279.3763651,829.1933717,1865.015959,430.9010062,343.3472247,4930.620769,581.9343832,529.7704891,358.6679124,4441.548769,299.5325899,499.4856941,,[M+H]+ 264.246
265.2720629,486.7990086,1836.745213,767.6209485,175.9790278,360.9146304,5841.796181,5280.754086,3952.229297,361.7665628,595.076691,143.694254,268.702671,194.1747333,159.8728311,125.1301239,217.3553019,228.5851768,158.145405,142.0194658,140.7328265,850.0524951,[31][M+1]+,
265.8646157,580.8196655,209.4319668,191.0301762,197.0377321,183.126427,208.0967961,197.0947308,195.5335518,204.5070721,180.9773451,192.5325433,147.9981175,173.2648978,158.8579617,156.4515566,117.1526195,122.2340355,143.1605559,102.1427162,125.4091535,137.6270484,,[M+H-CH4]+ 280.893
266.0520232,114.587038,603.473555,512.6625922,533.2843674,1088.945558,549.3613105,500.2962508,1614.380047,463.9059018,1265.692754,129.4405984,942.564726,392.5641043,446.7298939,921.108821,233.8634686,238.3419018,208.1387534,334.706852,396.9411567,712.2091722,,
266.2465856,402.5572619,77.6301223,131.3880474,134.0704798,362.474538,167.74562,262.3478561,112.8569251,201.491142,96.52489121,313.394198,231.239512,252.0525881,174.377951,262.2129701,463.0749702,248.2198229,498.8484666,128.2565675,339.9880621,376.4308443,[32][M+1]+,
266.6333864,274.6669877,366.6026241,659.6118614,396.3393696,259.6620297,297.1750133,517.3441408,359.5834723,388.7375927,978.6318364,669.9982635,422.045308,1023.907673,1006.802516,1087.098839,624.413483,987.4072751,626.5999862,679.3531853,824.5513025,1167.726206,,
266.9482599,139.0228264,524.8462232,620.7723916,503.9268208,494.1110009,389.8067376,484.7829911,477.2374922,544.0444828,527.6372053,492.6559013,309.6631325,426.4710538,325.5513621,332.3633783,286.2004843,293.14209,235.0717391,202.6025197,184.1194098,196.4531699,,
266.8607172,20.61759649,509.9210901,482.499472,465.6284935,533.1153279,442.5083081,487.4808422,404.2212677,761.4266851,402.4917939,465.5660951,301.7813438,371.8990501,348.4650554,332.6030347,310.9895267,304.3767626,330.271939,280.5096277,204.3754817,276.9364118,,[M+K]+ 227.903
267.1468884,124.4744269,661.8211857,330.6200657,324.2935085,335.3638745,708.9776748,291.4563194,320.4692925,258.0625398,284.1811746,306.7638917,547.6206629,1036.225453,471.4713346,1553.300254,226.25876,410.616016,392.6569027,399.7118705,380.2385292,832.2265846,,[M+H-HCOOH]+ 312.144
267.2657015,413.9052182,513.0875823,419.1406324,386.968948,579.6042318,1675.511356,2861.027294,1437.556498,356.7378862,834.542397,1042.112989,736.7311887,1248.984674,826.3242024,313.6706864,1565.135809,934.4561377,914.927356,444.041065,446.6889516,424.2726569,[33][M]+,[M+H]+ 266.261
267.1600123,350.8666045,165.4131336,216.930348,371.3974829,313.8470942,270.3212096,279.6207213,241.3856244,394.3651175,171.2617816,290.4721124,207.4007018,158.1773277,210.5928936,141.2451054,307.8427026,268.2510674,284.1097695,172.9058366,342.6359225,341.6510914,,
267.6421225,298.2998103,4886.895227,5326.495836,4599.548411,4631.866493,5601.390135,5005.274529,4421.938474,4699.968353,5879.071265,6057.358215,5437.785492,6085.505152,6013.089207,6199.966344,5463.333784,5536.805946,5656.019245,5613.473266,5378.150424,5206.942404,[34][M]+,
267.9973036,116.1353627,1428.137962,459.7691127,759.0610907,239.4178123,854.394636,370.1164855,437.8314247,623.8135542,914.5601082,2164.469849,1352.713357,497.2872044,1510.345651,85371.8075,150.6449763,180.030843,183.8327726,382.100968,416.378453,800.3844799,,
268.1171905,83.59005599,73.78492233,387.6909244,487.0370921,289.7504207,211.585734,651.0715518,494.385226,334.4918189,202.1000712,173.2468424,53.51135041,77.14265898,47.32786928,535.2250434,34.38916078,237.4961815,39.78994131,45.22712679,49.38395405,54.3641753,,[M+H]+ 267.11
268.2671632,413.8251145,124.916673,112.7482849,123.2232512,135.6356594,371.0415795,566.2007993,312.6859279,85.58354078,211.7085745,245.3898145,161.983377,263.0353712,179.2700348,88.03309604,333.1545004,178.123323,220.2618961,103.9730403,104.0928724,100.400167,[33][M+1]+,
268.2655801,243.8625138,185.8841475,165.4985305,181.500536,222.3679751,1240.433124,385.5075719,339.647529,168.0961665,180.3891758,401.8614495,182.3432118,148.4541933,149.3955988,123.3015924,199.7183179,178.4727933,124.687894,147.2323225,166.6639339,134.3199654,,
268.644414,298.405026,334.2245361,346.929859,317.2881999,316.4160548,394.637022,344.7009041,287.232869,273.2469944,395.4467236,367.2029174,356.18499,421.8376622,355.1888823,409.4781096,357.6822469,364.3367323,368.5529709,371.6094768,338.348527,368.4811928,[34][M+1]+,
268.8614451,19.96284582,172.3659546,157.6610226,188.2650667,264.7619279,163.5276857,201.3958021,184.6003637,187.7585431,172.3291475,193.8135707,139.8341349,141.0855022,124.7711142,130.2365145,109.3975748,115.2934142,123.7558517,94.68469507,79.69992416,107.9714061,,
268.9950974,112.9735921,190.8414298,110.7074344,129.9769166,92.43403267,120.8147405,84.35346164,83.65951426,102.3347239,150.3939572,429.239233,208.0987161,68.80524812,197.7148407,15457.94862,50.82243193,62.05996046,57.50703007,61.19922836,219.1849839,135.5191306,,
269.2224525,365.0842464,161.1099381,126.5175145,132.6097881,206.0242384,153.0077581,124.898548,120.2823005,101.4822815,223.7552917,195.8845665,419.0884907,1255.578889,629.4193924,435.9516736,173.4910069,122.5752905,173.4147676,209.484213,176.6214136,140.088733,,
269.9833891,20.68241827,112.3900744,96.89793154,90.95492094,67.06069108,72.14412046,82.22825851,90.89276064,86.5811257,116.4755875,84.94777055,97.30299285,93.45688405,113.9747523,93.14690157,68.47511755,83.58073084,97.65424062,83.44847357,64.60254796,70.51201205,,[M+H+NH3]+ 251.956
270.3084524,311.7232091,3503.776389,1665.691592,305.9684627,415.9823665,1911.928363,51791.90766,17654.23817,300.9256411,445.7965015,410.3353588,360.8789088,468.3272083,289.2212369,138.6211559,625.3574733,345.979427,394.7245982,247.4519306,268.483323,1425.972347,,
270.2786993,368.0341251,190.444263,177.0666102,166.8887061,188.1809875,402.8984987,264.044184,226.2479244,167.7526799,196.353589,212.8523075,168.7466934,353.2619848,209.4055661,161.9825086,228.0487314,137.7253523,178.0875897,159.660991,120.3171471,89.63186834,,
270.6362247,285.0663588,295.2593565,404.2761607,231.8820352,215.4349868,260.1999066,209.4888345,303.6115828,280.5761119,379.5655838,369.7392088,232.612492,293.4560201,231.2204796,377.1329575,243.7759468,364.3749674,306.2045664,296.3624213,325.6716917,270.3888156,,
270.8922855,577.9874287,124.4161375,126.0814773,110.9423019,95.39694839,119.5421795,141.851611,137.3822031,121.8682129,111.3127898,113.8429625,132.1130071,110.2297855,126.9176863,103.495669,84.15626673,97.31537792,86.23607792,75.95083813,91.06323832,84.09617409,,[M+Na+NaCOOH]+ 179.909
270.9607716,23.7713571,408.0629504,377.6346735,443.9743852,314.9404066,438.1304064,534.336301,543.238479,441.157183,536.7554604,636.6285149,289.869035,293.5279597,305.4784759,340.5529871,235.5517897,259.5006547,189.8809294,171.123695,157.3615394,174.4450914,,[M+K]+ 231.995 [M+K]+ 231.995
271.2406387,239.9508661,145.5397239,119.6287343,132.962411,135.7011308,420.8178136,211.2632978,141.8836506,169.6088235,74.11332215,80.57655309,322.0344877,363.1852964,308.8146996,73.00353548,355.0653539,271.1084439,107.2378317,70.11266373,118.7350595,515.1111604,,
271.6444156,308.9063585,252.6329672,524.5951062,376.9036933,292.4493181,331.6293718,663.1243161,440.7981659,255.0696812,470.376456,465.627358,303.8266798,372.307242,299.8921342,415.1103387,269.7482214,433.5987885,331.6434915,311.6084383,312.8638151,279.9349346,,
271.8925699,574.4388224,193.243846,225.8604442,178.3963312,208.3673447,195.4706894,201.3299557,204.9814115,218.0631829,210.8089644,174.6932722,166.1459425,180.8669279,183.2978961,203.3103968,164.5949035,151.5915695,149.0729163,154.0210631,146.6020718,138.8168644,,[M+Na+NH3]+ 231.883
271.9672303,21.88678674,201.7641569,156.7919339,189.290803,83.19278653,196.0441395,133.7073561,126.8469054,114.2525945,193.8103703,561.31622,137.3091504,186.2391356,254.9363595,276.7352172,123.6558661,182.0541747,114.9664626,152.004082,92.19554661,217.8231362,,
272.1724699,129.1088456,176.1352406,219.9491189,323.2747985,1113.918889,221.8965137,214.5818335,400.587765,155.8341636,238.4275247,151.305315,421.8360878,127.6890308,223.135347,464.6684708,148.9792182,120.2765751,93.3344062,102.6855594,248.2263249,206.3830796,,
272.2952264,263.1401169,701.2940795,651.2145605,1501.328842,1698.781054,2437.126975,10990.22907,4445.043882,858.2989291,1526.124629,1390.089734,1273.295232,1549.616293,1153.667114,625.5621781,3148.985463,2448.636765,940.051985,1311.321645,1683.138202,803.2534487,[35][M]+,
272.6522877,338.1789995,397.8961452,447.6297479,348.9552454,254.1962111,527.6689033,523.241716,367.9954715,281.5213009,383.3801349,372.6358761,253.7910373,361.7088173,293.9889808,359.5543238,222.7477279,352.5590762,301.2518559,364.100439,246.6233283,256.5073912,,
272.8524197,19.85252023,217.6136975,227.9870258,226.7536378,270.9744078,358.7927954,286.1914135,338.2332419,274.4632166,184.555426,184.8513992,177.0982726,140.7823132,157.2170738,157.3861894,140.877447,154.5898411,150.5685552,116.439034,173.3998241,157.3387094,,
272.8835986,576.7506984,130.827127,126.3762344,131.7992515,148.5985561,147.3308081,143.2646062,143.9276643,145.9098368,156.3428707,160.4573635,111.294747,92.53032456,84.09957959,97.01067769,96.25604396,100.6516962,97.88345721,73.35228076,101.1220226,80.64657326,,[2M+H]+ 135.937
273.1217829,122.6345968,121.5802503,223.5049889,198.0127664,620.7235609,133.0860593,288.4973766,255.6642606,360.6411891,127.036744,104.2818852,130.3503114,136.4619012,234.6886848,164.2494674,120.388892,142.293458,86.81159642,399.5268536,149.877738,278.0876516,,
273.1678,553.485206,1374.588002,1511.825512,1711.779813,1662.034099,574.3830501,488.7138037,858.5206646,1790.329165,1613.068999,1548.506365,1456.921097,1372.104239,1319.194528,1360.440766,1182.079991,1186.806923,1214.289798,1072.740548,1108.019122,663.1854423,,
273.2974072,263.3733271,182.7698944,153.5793486,272.7320561,336.5817345,569.5040278,2313.948542,1000.139638,164.0870259,304.4325533,314.6675111,249.1215325,327.4134681,273.013918,141.9885826,651.9365304,519.0030192,204.3442328,260.8962346,316.3468129,184.1221982,[35][M+1]+,
273.6587033,319.6724903,173.9354713,337.7422066,284.3179932,174.1041441,217.5859347,277.165287,243.7256802,173.0145492,485.6286264,273.7315596,209.5190552,340.0337987,211.2357265,287.1203928,266.3024444,376.5840385,269.5283183,342.8199077,278.3933082,201.9034553,,
273.893302,578.6097458,138.6612444,175.5194726,183.1056736,184.4347381,160.7511621,162.6476109,167.3179026,193.1301501,180.2746508,183.7280953,159.2012689,131.6226825,153.2172365,159.4009644,138.2435067,131.2983839,117.5908841,124.3791466,110.0101727,100.6374952,,
274.093316,186.5657454,2757.648573,2211.29867,1242.354052,1512.907209,1645.030713,1295.871536,665.6902415,791.0718387,851.4289491,1306.858877,1234.556839,1719.527071,2046.829055,1815.292013,620.755746,734.7122792,854.5483348,1006.508035,763.5175114,1069.9833,,[M+H-H20]+ 291.098
274.1197969,124.1031014,500.5745789,695.9282482,130.2680021,808.6467793,582.1699547,414.6852175,753.7276052,917.9395388,672.881826,687.8372865,156.7074603,715.647661,883.159272,611.6353414,385.4531539,507.8623168,272.8025865,636.7980169,309.9011192,403.3106736,,
274.6504023,315.7803749,261.3853318,327.0965789,211.2065517,180.2549947,390.1708374,308.5827415,225.3882625,222.5742625,397.5294041,320.1194523,324.6946995,752.3521133,549.6362605,663.4763945,224.5070829,532.9299989,250.4978445,569.4522008,425.8645959,262.4597013,,[M+2K]2+ 471.387 [M+Na+K]2+ 487.361
274.921981,21.77069082,333.0212449,338.9731948,377.7793205,353.1849566,396.7656453,375.2687887,346.0479162,331.4646534,300.1113499,277.8103215,246.8874028,225.1126929,201.7084954,146.3297935,194.9509841,215.2976305,245.4321723,142.5761866,191.6111567,143.5173122,,[M+H+HCOOH]+ 227.903
275.116022,96.04931094,485.4555388,442.3453467,510.2236209,1120.841587,592.0507909,763.5483282,493.1686683,819.9744672,374.190739,344.8101845,7663.745774,922.4818463,423.9501123,904.8484946,212.9360514,480.7636129,299.9980125,627.3147305,268.80756,1243.187193,,
275.1237821,251.6201642,315.6347987,341.0476402,242.0293889,718.7051993,325.7817123,305.7805594,427.289629,452.1775913,420.6606361,305.0412446,262.9862644,602.2211348,286.4266175,199.738726,308.2225187,347.1953603,217.2043014,190.0972731,232.5188269,146.3791111,,
275.8895803,583.155834,962.5565996,1010.269834,1031.853865,996.159125,963.0657791,1009.219391,1021.942128,1038.575718,995.661463,961.5423077,836.4365461,841.6082782,838.7723623,775.2596832,661.469727,687.1446111,650.5575571,563.7799692,585.1732917,523.9684963,,
276.1416825,35.45067058,954.1031649,611.259204,535.1463097,1100.47755,1042.967416,710.6806187,582.3877783,678.9129153,606.0963057,426.6287827,987.0468841,733.123695,772.8751372,768.1328137,361.0455854,485.7162493,395.324322,1730.223223,1162.923323,565.2458189,,
276.1518798,93.32869886,677.2257938,969.3480221,883.292627,1638.692804,1572.080077,1126.143753,1206.080655,811.6250779,953.1641869,577.7557985,1277.97681,530.7821362,405.2016742,445.399136,627.0702929,283.3252633,419.2458548,637.1714839,411.9736356,739.2091634,,
276.8895622,583.1402163,183.5466528,194.0824381,222.8912007,228.4631024,209.8702705,201.3997487,229.7556112,208.670549,226.006077,177.2359069,185.1618806,169.9880022,161.0935364,161.714513,158.4724737,141.3001245,144.2492186,122.9892957,120.6245314,117.9199294,,[M+Na+NH3]+ 236.882 [M+Na]+ 253.904
276.911367,21.36483225,203.9405847,194.5536328,168.9453426,174.1170597,187.3087226,182.1868948,166.6858919,174.0886546,177.7836464,181.8168527,121.8369526,151.8975308,135.7190787,109.717785,98.84738433,109.1061123,115.9284064,119.4169813,90.76897901,75.97928489,,
277.1150501,245.6860518,248.1482937,268.8687634,477.1226424,572.5073369,345.3991707,436.7051053,553.6214764,300.4255708,534.17532,456.8152915,452.8272248,394.4555331,301.3616359,234.4972542,583.7463687,509.2435617,326.2023931,319.316451,433.4621622,164.5654053,,
277.2144161,275.1100173,172.0047221,628.8666246,553.8747176,1070.957492,422.3298793,307.936879,273.8859425,242.6072126,237.5337085,284.9644105,217.6046689,157.3108294,97.53613463,148.6918147,400.3789779,149.1065746,194.01178,113.1239862,159.0247739,146.0346349,,
277.8821857,580.8979081,209.9472701,208.146854,238.4668042,250.1125836,255.0027126,262.1796248,252.8602101,240.4770277,246.1716245,239.9718921,215.5726234,246.9987946,220.7372419,172.5375108,174.8080991,147.8687613,180.8777708,140.9224775,124.2009183,118.8749037,,[M+K]+ 238.921
278.1165208,94.76653755,120.8781624,201.4286427,152.1572568,344.5267055,150.2432617,211.8109171,249.385598,133.8278196,184.9523856,81.50911285,147.9811305,99.14652478,85.19283259,92.09318904,100.7616156,160.4008447,82.31830343,85.46844567,168.0556721,129.4929045,,
278.8785287,34.67777973,179.9741058,162.4783093,163.0124477,257.3910147,192.1716305,120.2521212,189.9561448,132.5956091,232.8446603,216.6880261,202.2136661,180.293951,191.1743344,133.7971429,135.5303755,104.6555018,100.6493572,78.77451085,86.38176446,59.43606129,,
279.1608862,120.8422502,770.9149526,791.4563453,708.1480084,753.5919518,764.1402732,926.0818102,301.7151524,390.8256523,525.5926869,302.7950774,1170.925635,6956.719411,1029.116064,3250.717766,439.2155145,884.4970111,95.94586817,685.076285,615.605812,2349.771093,,
279.1205096,245.7341737,217.1839813,197.1309169,427.3701534,504.3710154,272.3423435,369.5060847,454.4444331,258.5116546,358.4185447,387.8392239,370.4766176,329.1118159,246.8255061,197.5917474,529.7665321,437.2737872,241.5625561,297.6558826,325.2491728,118.5683999,,[M+K]+ 240.15
279.2327142,439.7324524,562.0781009,2228.718496,1155.514069,1249.622011,1306.635681,1094.835212,1693.189695,1247.479765,602.5570914,876.3107489,3212.005036,1588.142294,1531.651193,1257.688826,1603.346742,2018.526608,2042.753792,3289.826488,936.4074779,904.329438,,
279.6419128,284.8872844,2436.019023,3595.600962,2067.057868,1816.671823,2457.379921,1981.338893,2677.250611,2552.192611,3554.572541,3488.097316,2796.415143,3591.292136,2726.914871,4242.626767,2668.018812,4124.511468,3620.698593,3712.698399,3803.159252,3234.927647,,
279.8631303,582.338598,176.9320682,169.1156394,198.2980688,186.60654,186.911659,195.4157387,178.1557311,193.856038,172.4826225,176.8779987,158.2265881,152.5366059,135.8237599,135.6881659,126.9748438,127.7326472,139.5082035,107.4410396,99.33505063,92.92821049,,
279.9920347,139.1161786,241.793831,301.7335114,270.8945436,322.2892223,186.5369651,259.5408601,273.1338907,280.3000872,297.7936661,247.4712494,225.8690135,357.6832728,194.8307477,243.2797727,198.8440426,164.447546,144.4131875,141.4442851,114.9200589,147.121934,,[M+H-CO]+ 306.985
280.1578158,110.750677,705.720712,1398.148424,435.4650908,189.0610476,527.6574631,576.333776,509.7291042,1709.877457,1027.232024,374.898306,891.4054814,1331.834589,304.9577193,1696.867864,157.0507272,221.4177845,228.8659356,201.3929821,385.6602533,696.5695821,,
280.2654557,336.9352992,753.0388177,48.3418219,138.6488899,71.07640667,910.7377477,68.28901818,60.87349872,145.3133304,44.31015134,103.893111,502.674825,87.42877332,81.95603514,1617.575001,121.3966516,123.9457643,57.0697422,1283.335517,41.24488288,111.3056623,,
280.6496407,308.9063585,2354.271276,4313.733045,3190.650406,2641.131003,3128.93996,2736.716933,3162.370993,2519.448806,4753.324752,4529.575106,3750.144497,4948.753778,3878.523305,5060.443651,3596.424588,5272.492926,4390.139289,4201.093463,4198.879837,3602.299706,,[M+H+K]2+ 521.34
280.9633919,24.32272277,555.8321658,604.3318383,558.9693207,559.063722,519.7967392,630.1748914,447.5341896,571.5622469,379.2397867,386.8746354,417.0705632,324.5889467,271.2304757,282.8781449,399.1028721,453.6470278,508.9405634,271.0125205,305.6932375,309.4654623,,[M+2Na-H]+ 235.992
281.1395386,246.1741047,2184.999444,2125.17581,4264.050624,4822.191779,2909.626261,3384.276177,4193.937635,2694.553074,3864.392818,3807.288549,3551.185486,3275.997518,2430.92115,1921.45732,4859.924648,4173.98086,2237.230627,2632.3999,3184.18176,979.9290276,[36][M]+,[M+2Na-H]+ 236.16
281.1128473,86.28281941,1064.92539,1644.514756,1507.323002,733.8356867,1358.717508,1153.573814,927.3786505,1001.662254,841.877346,582.9393515,596.4797545,4262.205174,856.2075965,2497.873837,842.9323762,1791.135801,2041.91222,942.0559559,1211.060361,1277.697021,,[3M+H+K]2+ 174.082 [M+K+HCOOH]+ 196.145 [M+Na+HCOOH]+ 212.119 [M+H+HCOOH]+ 234.101
281.2485343,454.2839433,635.9135704,2160.183439,1419.63027,588.3746339,1391.294131,816.7251088,1759.872975,1269.965302,1840.354072,550.4839629,3010.927231,2590.126163,1619.551606,1485.083327,1322.139103,2585.475905,2965.631183,4012.188188,740.4967446,643.9346992,,
281.6573674,338.1910734,3428.367775,3790.123109,2929.252038,2266.018031,4824.048081,4745.658056,3445.53163,2598.823081,3618.117264,4045.64011,3559.008495,4942.104189,4023.639324,4943.906785,3243.638787,4824.106414,3678.674439,4952.910189,3567.320595,3553.625711,[37][M]+,
281.8485098,585.8995231,177.1217588,176.4765877,164.1687373,212.3147778,180.8592269,170.4829267,171.1017293,181.783926,164.3530738,136.964698,171.1921135,136.1898369,129.317886,0,108.8041981,121.8832033,104.8026329,103.8675251,88.00803615,90.7008594,,
282.1506999,245.8548255,363.9626225,363.2230023,779.5825141,921.9146989,584.2537626,669.879547,860.868679,481.295307,747.5926469,751.7178805,660.4750975,639.0458444,419.6801099,326.5349158,883.2521398,796.1203536,411.4423255,513.7662933,622.4545606,196.5140291,[36][M+1]+,
282.113277,86.85979901,183.4558518,298.8613982,419.106987,132.6525345,227.4111343,306.7368959,238.3155167,191.0074165,238.9149469,172.1704904,114.7930613,661.2720494,162.4724898,411.5596841,149.6373476,297.5983521,323.9877472,196.2555567,231.7809277,208.4920052,,
282.2788545,366.9485005,23558.58326,879.0777616,5258.907894,2242.768325,42002.94139,1914.660846,1886.942232,4425.024508,1477.529491,4402.865009,17054.11138,3514.248429,2551.284619,45289.14984,3958.098513,4149.039509,1768.229732,43011.34541,1458.855725,3418.15699,[38][M]+,[M+H+NH3]+ 264.246
282.6597454,338.466204,280.0517558,278.240306,206.5011812,182.9726043,347.4526691,366.7196147,254.1300035,186.0730046,244.9325306,302.9878055,272.9823106,354.2005786,285.3039323,344.1065331,243.216613,368.7701763,274.4572999,342.5095004,251.5803589,234.6741512,[37][M+1]+,
282.848321,21.39831075,180.2905717,212.8698258,194.251303,215.4106632,212.1633892,202.5198273,204.4531804,207.5065819,160.4297617,204.4820289,164.30443,144.2543418,177.9076913,154.1387446,107.5981614,105.3397532,104.4711408,94.60240015,89.42124307,102.2673299,,[M+H-C6H8O6]+ 457.863
283.1084439,135.2681463,238.313333,1094.335437,1737.307614,901.194341,558.7752208,2785.945635,1551.685937,1366.052385,1281.048785,395.8692192,747.6131575,356.3611024,275.8320472,273.6370019,1403.917454,1090.578016,1169.480494,1433.915411,938.3199785,1167.789611,,
283.2789679,366.085598,5515.430041,188.9638062,1136.859341,523.5249156,8867.800974,418.8979242,438.4166622,945.5565022,376.8415045,949.6471902,3225.836399,765.8669975,582.1461659,10589.38805,871.1548202,859.9217128,378.9831623,8400.228662,320.9093027,739.399168,[38][M+1]+,
283.1143325,406.5547453,199.4957309,653.7983081,863.7633955,659.7083351,261.7698662,570.0000832,842.4846078,994.9816617,818.3726057,509.454474,250.2175657,215.1349281,158.5264214,169.8266552,573.4475145,395.1242799,656.8797263,300.540291,617.59697,620.6745422,,[M+H-CH4]+ 298.134
283.6536221,338.4098401,104.5602385,118.5888314,93.16390805,79.35135689,145.7924523,172.0298687,100.8514734,63.94425245,110.7928621,151.6538661,95.74724573,138.2306151,120.124423,135.8048047,109.2465472,148.5594006,112.2332203,150.2726614,124.5212395,102.7541833,[37][M+2]+,
